gene	cell_type	percent_variance_unique	percent_variance_all_composition	raw_logFC	raw_FDR
RGS8	other_parenchymal	0.0739879761336011	16.7636480100606	-5.72940389150455	1.34525198167644e-127
RGS8	thyroid_epithelial	2.32680149103755	16.7636480100606	-5.72940389150455	1.34525198167644e-127
RNF150	endothelial	7.16153435479212	18.9081295076848	-2.85789734720501	6.17121685817191e-155
RNF150	fibroblast	0.30844547901225	18.9081295076848	-2.85789734720501	6.17121685817191e-155
RNF150	immune	0.577294720183882	18.9081295076848	-2.85789734720501	6.17121685817191e-155
RNF150	muscle	0.961227877036855	18.9081295076848	-2.85789734720501	6.17121685817191e-155
RNF150	other_parenchymal	2.43324485680241	18.9081295076848	-2.85789734720501	6.17121685817191e-155
RNF150	thyroid_epithelial	0.412930412662579	18.9081295076848	-2.85789734720501	6.17121685817191e-155
RP11-301L8.2	endothelial	4.81760620858021	19.966240895725	-2.66731420381345	1.12477828672575e-127
RP11-301L8.2	fibroblast	2.5391930665539	19.966240895725	-2.66731420381345	1.12477828672575e-127
RP11-301L8.2	immune	2.71360822646089	19.966240895725	-2.66731420381345	1.12477828672575e-127
RP11-301L8.2	muscle	0.737878145948931	19.966240895725	-2.66731420381345	1.12477828672575e-127
RP11-301L8.2	other_parenchymal	4.5822734465533	19.966240895725	-2.66731420381345	1.12477828672575e-127
RP11-301L8.2	thyroid_epithelial	0.411290565108715	19.966240895725	-2.66731420381345	1.12477828672575e-127
RP11-307B6.3	endothelial	10.747260506467	27.2847954589736	-2.68123253423664	3.43221818908262e-145
RP11-307B6.3	fibroblast	2.6743147624384	27.2847954589736	-2.68123253423664	3.43221818908262e-145
RP11-307B6.3	immune	1.23518545533148	27.2847954589736	-2.68123253423664	3.43221818908262e-145
RP11-307B6.3	muscle	1.41837344508414	27.2847954589736	-2.68123253423664	3.43221818908262e-145
RP11-307B6.3	other_parenchymal	0.746530578509078	27.2847954589736	-2.68123253423664	3.43221818908262e-145
RP11-307B6.3	thyroid_epithelial	0.444051097064512	27.2847954589736	-2.68123253423664	3.43221818908262e-145
RP11-467H10.2	endothelial	0.00133593172161216	4.91805914994999	-2.0468362389135	2.49311616697379e-150
RP11-467H10.2	fibroblast	0.162425174550611	4.91805914994999	-2.0468362389135	2.49311616697379e-150
RP11-467H10.2	immune	1.06925517368322	4.91805914994999	-2.0468362389135	2.49311616697379e-150
RP11-467H10.2	muscle	0.350175173248204	4.91805914994999	-2.0468362389135	2.49311616697379e-150
RP11-467H10.2	other_parenchymal	1.5589373141196	4.91805914994999	-2.0468362389135	2.49311616697379e-150
RP11-467H10.2	thyroid_epithelial	0.677568895260932	4.91805914994999	-2.0468362389135	2.49311616697379e-150
RP11-517C16.2	endothelial	3.13474637876148	7.58196785817378	-3.09807162409754	7.76320001836768e-169
RP11-517C16.2	fibroblast	1.37159450735841	7.58196785817378	-3.09807162409754	7.76320001836768e-169
RP11-517C16.2	immune	0.997301669260067	7.58196785817378	-3.09807162409754	7.76320001836768e-169
RP11-517C16.2	muscle	0.0312252254705137	7.58196785817378	-3.09807162409754	7.76320001836768e-169
RP11-517C16.2	other_parenchymal	0.529077780051011	7.58196785817378	-3.09807162409754	7.76320001836768e-169
RP11-517C16.2	thyroid_epithelial	0.100258803134279	7.58196785817378	-3.09807162409754	7.76320001836768e-169
RP11-815J4.6	endothelial	0.435831776905396	9.3047651742034	-2.10256353567073	4.63236310293686e-128
RP11-815J4.6	fibroblast	0.00277412980306449	9.3047651742034	-2.10256353567073	4.63236310293686e-128
RP11-815J4.6	immune	4.94141356833902	9.3047651742034	-2.10256353567073	4.63236310293686e-128
RP11-815J4.6	muscle	0.823640440120561	9.3047651742034	-2.10256353567073	4.63236310293686e-128
RP11-815J4.6	other_parenchymal	3.5442865973694	9.3047651742034	-2.10256353567073	4.63236310293686e-128
RP11-815J4.6	thyroid_epithelial	0.0910041025040135	9.3047651742034	-2.10256353567073	4.63236310293686e-128
RP11-84G21.1	endothelial	0.288340083821274	10.640165922271	-1.4608469313467	1.80097423386108e-125
RP11-84G21.1	fibroblast	2.2289745529773	10.640165922271	-1.4608469313467	1.80097423386108e-125
RP11-84G21.1	immune	2.62027518241154	10.640165922271	-1.4608469313467	1.80097423386108e-125
RP11-84G21.1	muscle	0.526964321777706	10.640165922271	-1.4608469313467	1.80097423386108e-125
RP11-84G21.1	other_parenchymal	2.25270452676595	10.640165922271	-1.4608469313467	1.80097423386108e-125
RP11-84G21.1	thyroid_epithelial	0.651003246301516	10.640165922271	-1.4608469313467	1.80097423386108e-125
RP5-1024C24.1	endothelial	11.3146085326585	16.6435118549845	-6.73146373075775	1.09812170096605e-131
RP5-1024C24.1	fibroblast	0.0188231136519491	16.6435118549845	-6.73146373075775	1.09812170096605e-131
RP5-1024C24.1	immune	0.183996263380677	16.6435118549845	-6.73146373075775	1.09812170096605e-131
RP5-1024C24.1	muscle	0.0116630324596407	16.6435118549845	-6.73146373075775	1.09812170096605e-131
RP5-1024C24.1	other_parenchymal	0.360780300110366	16.6435118549845	-6.73146373075775	1.09812170096605e-131
RP5-1024C24.1	thyroid_epithelial	0.0649870240891557	16.6435118549845	-6.73146373075775	1.09812170096605e-131
RPS6KA5	endothelial	0.0383264756535414	6.78831559490158	-1.84440609081139	1.76929959923674e-190
RPS6KA5	fibroblast	0.733613919683643	6.78831559490158	-1.84440609081139	1.76929959923674e-190
RPS6KA5	immune	0.115942650780809	6.78831559490158	-1.84440609081139	1.76929959923674e-190
RPS6KA5	muscle	0.639134401447911	6.78831559490158	-1.84440609081139	1.76929959923674e-190
RPS6KA5	other_parenchymal	1.66896079302108	6.78831559490158	-1.84440609081139	1.76929959923674e-190
RPS6KA5	thyroid_epithelial	1.00468939549092	6.78831559490158	-1.84440609081139	1.76929959923674e-190
RPS6KA6	endothelial	3.37173580974879	23.2838828637522	-1.89791283361912	7.46373511547336e-141
RPS6KA6	fibroblast	7.81268793306586	23.2838828637522	-1.89791283361912	7.46373511547336e-141
RPS6KA6	immune	5.60109830765026	23.2838828637522	-1.89791283361912	7.46373511547336e-141
RPS6KA6	muscle	0.0896531847225215	23.2838828637522	-1.89791283361912	7.46373511547336e-141
RPS6KA6	other_parenchymal	1.48608717208911	23.2838828637522	-1.89791283361912	7.46373511547336e-141
RPS6KA6	thyroid_epithelial	1.04190971527526	23.2838828637522	-1.89791283361912	7.46373511547336e-141
RYR2	endothelial	5.68052160741423	9.70783962050936	-4.4270676309133	4.17616388235706e-173
RYR2	fibroblast	0.562970988054247	9.70783962050936	-4.4270676309133	4.17616388235706e-173
RYR2	immune	0.0647978006805296	9.70783962050936	-4.4270676309133	4.17616388235706e-173
RYR2	muscle	0.428056340545783	9.70783962050936	-4.4270676309133	4.17616388235706e-173
RYR2	other_parenchymal	0.104927950915439	9.70783962050936	-4.4270676309133	4.17616388235706e-173
RYR2	thyroid_epithelial	0.00764039134814147	9.70783962050936	-4.4270676309133	4.17616388235706e-173
SBSPON	endothelial	1.83191083940983	16.2638771016381	-2.45235611924901	2.2866418217514e-136
SBSPON	fibroblast	9.26395971926155	16.2638771016381	-2.45235611924901	2.2866418217514e-136
SBSPON	immune	0.12647027591705	16.2638771016381	-2.45235611924901	2.2866418217514e-136
SBSPON	muscle	0.00529837624355971	16.2638771016381	-2.45235611924901	2.2866418217514e-136
SBSPON	other_parenchymal	0.0302793214478113	16.2638771016381	-2.45235611924901	2.2866418217514e-136
SBSPON	thyroid_epithelial	1.67651493084025	16.2638771016381	-2.45235611924901	2.2866418217514e-136
SEMA3D	endothelial	5.93071150154913	14.4943053036313	-5.41944138290167	7.15606682068599e-141
SEMA3D	fibroblast	0.0822800041340608	14.4943053036313	-5.41944138290167	7.15606682068599e-141
SEMA3D	immune	0.378571033595468	14.4943053036313	-5.41944138290167	7.15606682068599e-141
SEMA3D	muscle	0.276727922189891	14.4943053036313	-5.41944138290167	7.15606682068599e-141
SEMA3D	other_parenchymal	2.82888271225969	14.4943053036313	-5.41944138290167	7.15606682068599e-141
SEMA3D	thyroid_epithelial	0.495459995889308	14.4943053036313	-5.41944138290167	7.15606682068599e-141
SERINC2	endothelial	0.487369660005892	16.8711569112933	1.93667497393502	1.91730240953255e-125
SERINC2	fibroblast	3.97959607154319	16.8711569112933	1.93667497393502	1.91730240953255e-125
SERINC2	immune	1.50642728215621	16.8711569112933	1.93667497393502	1.91730240953255e-125
SERINC2	muscle	0.468772571669493	16.8711569112933	1.93667497393502	1.91730240953255e-125
SERINC2	other_parenchymal	1.18125301951878	16.8711569112933	1.93667497393502	1.91730240953255e-125
SERINC2	thyroid_epithelial	2.34376953822837	16.8711569112933	1.93667497393502	1.91730240953255e-125
SERPINA1	endothelial	12.9525131434249	35.9481040507175	4.73370473047202	8.77776590651166e-145
SERPINA1	fibroblast	9.13091220551272	35.9481040507175	4.73370473047202	8.77776590651166e-145
SERPINA1	immune	1.36809726437079	35.9481040507175	4.73370473047202	8.77776590651166e-145
SERPINA1	muscle	0.441575834932473	35.9481040507175	4.73370473047202	8.77776590651166e-145
SERPINA1	other_parenchymal	2.23174129495814	35.9481040507175	4.73370473047202	8.77776590651166e-145
SERPINA1	thyroid_epithelial	1.86116494135248	35.9481040507175	4.73370473047202	8.77776590651166e-145
SH2D6	endothelial	16.7094343167942	22.7066326311015	-3.53866727378746	9.1710891433412e-143
SH2D6	fibroblast	4.93688896827743	22.7066326311015	-3.53866727378746	9.1710891433412e-143
SH2D6	immune	0.0852906765869708	22.7066326311015	-3.53866727378746	9.1710891433412e-143
SH2D6	muscle	0.00496286808987288	22.7066326311015	-3.53866727378746	9.1710891433412e-143
SH2D6	other_parenchymal	0.00937575783577135	22.7066326311015	-3.53866727378746	9.1710891433412e-143
SH2D6	thyroid_epithelial	0.00559076488486238	22.7066326311015	-3.53866727378746	9.1710891433412e-143
SPINT1	endothelial	13.8497290567062	33.5142280738236	1.67636383186129	7.11323629388023e-132
SPINT1	fibroblast	0.0615456133580579	33.5142280738236	1.67636383186129	7.11323629388023e-132
SPINT1	immune	0.30563702786831	33.5142280738236	1.67636383186129	7.11323629388023e-132
SPINT1	muscle	0.00457455202798105	33.5142280738236	1.67636383186129	7.11323629388023e-132
SPINT1	other_parenchymal	2.32670985676876	33.5142280738236	1.67636383186129	7.11323629388023e-132
SPINT1	thyroid_epithelial	3.49514793953036	33.5142280738236	1.67636383186129	7.11323629388023e-132
SPX	endothelial	13.109913568663	27.4251890467766	-3.52567781049359	1.35011655011959e-138
SPX	fibroblast	6.39010290868658	27.4251890467766	-3.52567781049359	1.35011655011959e-138
SPX	immune	2.53769358895224	27.4251890467766	-3.52567781049359	1.35011655011959e-138
SPX	muscle	0.143026769109878	27.4251890467766	-3.52567781049359	1.35011655011959e-138
SPX	other_parenchymal	0.0195842350184668	27.4251890467766	-3.52567781049359	1.35011655011959e-138
SPX	thyroid_epithelial	1.539032757283	27.4251890467766	-3.52567781049359	1.35011655011959e-138
STXBP5L	endothelial	10.9799241791612	22.8017524279338	-4.75894001831257	9.02195704914427e-149
STXBP5L	fibroblast	1.93398797180791	22.8017524279338	-4.75894001831257	9.02195704914427e-149
STXBP5L	immune	0.701839435117796	22.8017524279338	-4.75894001831257	9.02195704914427e-149
STXBP5L	muscle	0.216611861633793	22.8017524279338	-4.75894001831257	9.02195704914427e-149
STXBP5L	other_parenchymal	3.18870357329442	22.8017524279338	-4.75894001831257	9.02195704914427e-149
STXBP5L	thyroid_epithelial	0.328275962495005	22.8017524279338	-4.75894001831257	9.02195704914427e-149
SYNE1-AS1	endothelial	6.18838694041269	16.6325256081213	-2.65432150164517	8.77404822832548e-144
SYNE1-AS1	fibroblast	1.40309866896732	16.6325256081213	-2.65432150164517	8.77404822832548e-144
SYNE1-AS1	immune	1.07423665834212	16.6325256081213	-2.65432150164517	8.77404822832548e-144
SYNE1-AS1	muscle	1.31566361762829	16.6325256081213	-2.65432150164517	8.77404822832548e-144
SYNE1-AS1	other_parenchymal	2.53879957001954	16.6325256081213	-2.65432150164517	8.77404822832548e-144
SYNE1-AS1	thyroid_epithelial	0.204834689122202	16.6325256081213	-2.65432150164517	8.77404822832548e-144
SYT9	endothelial	1.41842758009648	9.07146552745515	-3.06428044824029	4.15205913565829e-161
SYT9	fibroblast	3.30690248859146	9.07146552745515	-3.06428044824029	4.15205913565829e-161
SYT9	immune	1.69991795107631	9.07146552745515	-3.06428044824029	4.15205913565829e-161
SYT9	muscle	0.685228296968515	9.07146552745515	-3.06428044824029	4.15205913565829e-161
SYT9	other_parenchymal	0.0576457070245327	9.07146552745515	-3.06428044824029	4.15205913565829e-161
SYT9	thyroid_epithelial	0.675585579658944	9.07146552745515	-3.06428044824029	4.15205913565829e-161
TCEAL5	endothelial	1.51008431076441	6.04863269026004	-2.34831464094447	3.07849542251178e-127
TCEAL5	fibroblast	0.0497741802932698	6.04863269026004	-2.34831464094447	3.07849542251178e-127
TCEAL5	immune	1.6105325672068	6.04863269026004	-2.34831464094447	3.07849542251178e-127
TCEAL5	muscle	0.027762814617036	6.04863269026004	-2.34831464094447	3.07849542251178e-127
TCEAL5	other_parenchymal	1.30698527130381	6.04863269026004	-2.34831464094447	3.07849542251178e-127
TCEAL5	thyroid_epithelial	0.158455763256733	6.04863269026004	-2.34831464094447	3.07849542251178e-127
TMEM171	endothelial	6.35908267421168	11.8491552203817	-2.89273244179414	6.66388225814555e-135
TMEM171	fibroblast	1.56854783031969	11.8491552203817	-2.89273244179414	6.66388225814555e-135
TMEM171	immune	0.32603279743675	11.8491552203817	-2.89273244179414	6.66388225814555e-135
TMEM171	muscle	0.15540041367022	11.8491552203817	-2.89273244179414	6.66388225814555e-135
TMEM171	other_parenchymal	0.295878128254144	11.8491552203817	-2.89273244179414	6.66388225814555e-135
TMEM171	thyroid_epithelial	3.02974397750835	11.8491552203817	-2.89273244179414	6.66388225814555e-135
TRPM3	endothelial	8.54509748019588	14.9160152883823	-4.01825523591496	1.66393655485086e-144
TRPM3	fibroblast	0.840214337030442	14.9160152883823	-4.01825523591496	1.66393655485086e-144
TRPM3	immune	0.0745216608122619	14.9160152883823	-4.01825523591496	1.66393655485086e-144
TRPM3	muscle	0.021196543225902	14.9160152883823	-4.01825523591496	1.66393655485086e-144
TRPM3	other_parenchymal	0.350943807652254	14.9160152883823	-4.01825523591496	1.66393655485086e-144
TRPM3	thyroid_epithelial	1.01978149817692	14.9160152883823	-4.01825523591496	1.66393655485086e-144
WSCD2	endothelial	17.6219678219688	23.3525257322551	-5.61848990685716	3.08859023775814e-137
WSCD2	fibroblast	0.148641982381934	23.3525257322551	-5.61848990685716	3.08859023775814e-137
WSCD2	immune	0.00560524307093395	23.3525257322551	-5.61848990685716	3.08859023775814e-137
WSCD2	muscle	0.196390526423281	23.3525257322551	-5.61848990685716	3.08859023775814e-137
WSCD2	other_parenchymal	0.563382990057886	23.3525257322551	-5.61848990685716	3.08859023775814e-137
WSCD2	thyroid_epithelial	1.05896125287527	23.3525257322551	-5.61848990685716	3.08859023775814e-137
ZFPM2	endothelial	0.00256041514110907	16.9602764624394	-2.46524624389464	6.97871892757357e-139
ZFPM2	fibroblast	10.4988937075859	16.9602764624394	-2.46524624389464	6.97871892757357e-139
ZFPM2	immune	1.34468912475576	16.9602764624394	-2.46524624389464	6.97871892757357e-139
ZFPM2	muscle	0.593312860135655	16.9602764624394	-2.46524624389464	6.97871892757357e-139
ZFPM2	other_parenchymal	3.51708954420943	16.9602764624394	-2.46524624389464	6.97871892757357e-139
ZFPM2	thyroid_epithelial	0.573714223797258	16.9602764624394	-2.46524624389464	6.97871892757357e-139
ZMAT3	endothelial	12.4991628656209	14.9287581830447	1.866720993528	1.02576135322443e-126
ZMAT3	fibroblast	1.79421149497516	14.9287581830447	1.866720993528	1.02576135322443e-126
ZMAT3	immune	0.0327533385421937	14.9287581830447	1.866720993528	1.02576135322443e-126
ZMAT3	muscle	0.000470145670325512	14.9287581830447	1.866720993528	1.02576135322443e-126
ZMAT3	other_parenchymal	0.354659177565764	14.9287581830447	1.866720993528	1.02576135322443e-126
ZMAT3	thyroid_epithelial	0.523350827334299	14.9287581830447	1.866720993528	1.02576135322443e-126
ZMAT4	endothelial	10.3706878030835	16.3539405746022	-6.35116684970452	3.13744817581767e-137
ZMAT4	fibroblast	0.0975365926685523	16.3539405746022	-6.35116684970452	3.13744817581767e-137
ZMAT4	immune	0.0343753624508746	16.3539405746022	-6.35116684970452	3.13744817581767e-137
ZMAT4	muscle	0.00297189899068135	16.3539405746022	-6.35116684970452	3.13744817581767e-137
ZMAT4	other_parenchymal	1.3321732449733	16.3539405746022	-6.35116684970452	3.13744817581767e-137
ZMAT4	thyroid_epithelial	0.48868796369455	16.3539405746022	-6.35116684970452	3.13744817581767e-137
