network	algorithm	module	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
panel30	walktrap	11	GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	33/58	150/2116	0.22	8.02620689655173	14.9837771154655	1.42913100706773e-24	1.98363383781e-21	8.81451294338368e-22	TRAF5/CD40/TRAF6/TLR4/TIRAP/TICAM2/TNFAIP3/ERC1/TRAF3/IKBKG/RIPK1/IRAK1/XIAP/TANK/TAB2/RBX1/CHUK/CYLD/TRADD/MYD88/IKBKE/OPTN/BIRC2/HSPB1/TAB3/TRAF2/TAB1/IRF3/PPP5C/MAP3K7/TLR3/TBK1/ITCH	33
panel30	walktrap	11	GOBP_TYPE_I_INTERFERON_PRODUCTION	GOBP_TYPE_I_INTERFERON_PRODUCTION	21/58	59/2116	0.355932203389831	12.9853886616014	15.6713885792552	7.45069828216523e-20	5.17078460782267e-17	2.29769965526609e-17	TRAF6/TLR4/TIRAP/TICAM2/IRF1/TRAF3/IRAK1/XIAP/TANK/RBX1/CHUK/CYLD/TRADD/MYD88/IKBKE/IRF3/IRF7/IRF5/TLR3/TBK1/ITCH	21
panel30	walktrap	11	GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	26/58	118/2116	0.220338983050847	8.0385739333723	13.2060955727078	8.30006341804262e-19	3.84016267474772e-16	1.70642196942119e-16	TRAF6/TLR5/TLR4/TIRAP/TICAM2/TNFAIP3/IRF1/TRAF3/IRAK1/XIAP/AKT1/CHUK/CYLD/MYD88/IKBKE/BIRC2/TRAF2/TAB1/IRF3/IRF7/IRF5/HSPA8/MAP3K7/TLR3/TBK1/ITCH	26
panel30	walktrap	11	GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	17/58	40/2116	0.425	15.5051724137931	15.5448205842225	1.26542873886662e-17	4.39103772386718e-15	1.95120985104008e-15	TRAF6/TLR4/TICAM2/IRF1/TRAF3/IRAK1/XIAP/TANK/CHUK/TRADD/MYD88/IKBKE/IRF3/IRF7/IRF5/TLR3/TBK1	17
panel30	walktrap	11	GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	24/58	110/2116	0.218181818181818	7.95987460815047	12.5828433798143	3.72317327061766e-17	1.03355289992346e-14	4.59271526851202e-15	TRAF5/CD40/TRAF6/TLR4/TIRAP/TICAM2/IKBKG/RIPK1/IRAK1/XIAP/TAB2/RBX1/CHUK/TRADD/MYD88/IKBKE/BIRC2/TAB3/TRAF2/IRF3/PPP5C/MAP3K7/TLR3/TBK1	24
panel30	walktrap	11	GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	29/58	185/2116	0.156756756756757	5.71891891891892	11.2767444847093	8.2015574427414e-17	1.89729362175418e-14	8.43084992178547e-15	TRAF6/TLR5/TLR4/TIRAP/TICAM2/TNFAIP3/IRF1/TRAF3/RIPK1/IRAK1/XIAP/AKT1/CHUK/CYLD/TRADD/MYD88/IKBKE/OPTN/BIRC2/TRAF2/TAB1/IRF3/IRF7/IRF5/HSPA8/MAP3K7/TLR3/TBK1/ITCH	29
panel30	walktrap	11	GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	20/58	71/2116	0.28169014084507	10.2768334142788	13.3453132895557	1.39473745577515e-16	2.76556512659416e-14	1.22891176483699e-14	TRAF6/TLR4/TIRAP/TNFAIP3/IRF1/IRAK1/XIAP/AKT1/CYLD/MYD88/BIRC2/TAB1/IRF3/IRF7/IRF5/HSPA8/MAP3K7/TLR3/TBK1/ITCH	20
panel30	walktrap	11	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	26/58	148/2116	0.175675675675676	6.40913327120224	11.4522940342167	3.57418619860955e-16	6.20121305458757e-14	2.7555827941859e-14	TRAF6/TLR5/TLR4/TIRAP/TICAM2/TNFAIP3/IRF1/TRAF3/IRAK1/XIAP/AKT1/CHUK/CYLD/MYD88/IKBKE/BIRC2/TRAF2/TAB1/IRF3/IRF7/IRF5/HSPA8/MAP3K7/TLR3/TBK1/ITCH	26
panel30	walktrap	11	GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	29/58	200/2116	0.145	5.29	10.7009179741539	7.58880620194347e-16	1.1703625564775e-13	5.20064525311383e-14	TRAF6/TLR5/TLR4/TIRAP/TICAM2/TNFAIP3/IRF1/TRAF3/IRAK1/XIAP/RBX1/AKT1/CHUK/CYLD/MYD88/IKBKE/OPTN/BIRC2/TRAF2/TAB1/IRF3/IRF7/IRF5/HSPA8/MAP3K7/CDC37/TLR3/TBK1/ITCH	29
panel30	walktrap	11	GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE	GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE	27/58	170/2116	0.158823529411765	5.79432048681542	10.9402337728325	1.12922561116909e-15	1.5673651483027e-13	6.96477349971778e-14	TRAF6/TLR5/TLR4/TIRAP/TICAM2/TNFAIP3/IRF1/TRAF3/IRAK1/XIAP/AKT1/CHUK/CYLD/MYD88/IKBKE/BIRC2/TRAF2/TAB1/IRF3/IRF7/IRF5/HSPA8/MAP3K7/CDC37/TLR3/TBK1/ITCH	27
