baseMean	logFC	lfcSE	stat	P.Value	adj.P.Val	gene_symbol	method	regulation	rank
47433.2016580911	-1.74658046416073	0.0399027442642503	-43.7709359685701	0	0	WHAMMP2	DESeq2	Down	73
43706.7941095086	3.06595689082033	0.0709362541353878	43.2212967570673	0	0	RPS26P8	DESeq2	Up	74
401433.429158873	1.36252926176673	0.0305633756494604	44.5804572568797	0	0	RPS7P11	DESeq2	Up	75
23512.9079466895	-1.71846414648335	0.0415753645685865	-41.3337120267078	0	0	LENG8-AS1	DESeq2	Down	76
4693.9169675233	-1.97046903007163	0.0420663106762778	-46.8419739785459	0	0	SNORD36A	DESeq2	Down	77
152031.223625302	-1.72182900051038	0.0442519560617169	-38.9096698484695	0	0	CCDC84	DESeq2	Down	78
111186.272734198	1.29944742546411	0.0280480115537599	46.3293956854462	0	0	PRR13P5	DESeq2	Up	79
55174.8963243626	4.89478667317136	0.0543335853791094	90.0876803733505	0	0	MIR1244-4	DESeq2	Up	80
9276.95393695501	1.70541038123467	0.0401280758669874	42.499181542808	0	0	CTD-2022H16.3	DESeq2	Up	81
25408.5934439964	2.83800524249066	0.0475182106062983	59.7245815084311	0	0	RPL11P3	DESeq2	Up	82
96182.362169528	1.69810483296985	0.0413215441531138	41.0949026173285	0	0	RINL	DESeq2	Up	83
26025.1426780224	-2.88138469252894	0.0655901922934886	-43.9301150336006	0	0	FBXO17	DESeq2	Down	84
477213.84595624	-1.98937488193934	0.047188146002742	-42.1583607422029	0	0	SHANK3	DESeq2	Down	85
