logFC	AveExpr	t	P.Value	adj.P.Val	B	gene_symbol	method	regulation	rank
-1.35270448006311	-0.0164181686972086	-20.2700451716893	8.76785214218267e-74	3.3665499588872e-73	156.96432782918	LINC00622	limma-voom	Down	10340
0.528424695135909	5.53506560830981	20.2676889741946	9.04767205085059e-74	3.47365511810144e-73	156.308549558385	PMF1	limma-voom	NS	10341
-1.17676210599318	-0.73553625361417	-20.264505150215	9.4400023908768e-74	3.62393129880672e-73	156.984555176101	BMS1P7	limma-voom	Down	10342
-1.53798747377982	-0.65123113791047	-20.2640381844943	9.4989564105799e-74	3.64621064887212e-73	156.962472079095	CABP1	limma-voom	Down	10343
-0.484195731224939	6.09352888436635	-20.2635310617001	9.56339685134141e-74	3.67059147130662e-73	156.216748730686	NASP	limma-voom	NS	10344
0.697085910441734	2.83370950768434	20.2629670036561	9.63558517039917e-74	3.69794105785585e-73	156.565774541187	RMI1	limma-voom	NS	10345
1.42726056943113	-0.63990739726856	20.2620303873483	9.75665784654898e-74	3.74404436326781e-73	157.039267762548	TCEAL6	limma-voom	Up	10346
-1.4178109425028	2.42229956950743	-20.2615766137433	9.8158606201132e-74	3.76639894017333e-73	156.524882759006	SNAI2	limma-voom	Down	10347
-4.41473152877058	-6.28045365566303	-20.2581426149311	1.02756744412047e-73	3.94245097279386e-73	156.996333448743	SLFN14	limma-voom	Down	10348
-4.95955863016735	-5.5342565137684	-20.2577080010824	1.03353827044855e-73	3.96497597964523e-73	157.064459560105	RP11-116D17.3	limma-voom	Down	10349
-3.44140193037217	-5.15882353991518	-20.2563768557215	1.05204233175487e-73	4.03557339665041e-73	157.057547705114	RP4-635A23.4	limma-voom	Down	10350
-1.18029734352929	-2.91759299088385	-20.2558558342576	1.05937475921527e-73	4.06330757321657e-73	157.093789976747	CYP3A7-CYP3A51P	limma-voom	Down	10351
-0.982149255927275	3.79072228808572	-20.2555181249372	1.06415464620426e-73	4.08124688597389e-73	156.267710349679	SYNE3	limma-voom	NS	10352
2.97134731561298	0.956647183317309	20.2543654447197	1.08063234548824e-73	4.14404186038581e-73	156.830932878794	PMAIP1	limma-voom	Up	10353
-4.11692877594974	-8.44063761643707	-20.2531542245231	1.09822154500479e-73	4.21108670849722e-73	156.638649663246	MIR4326	limma-voom	Down	10354
-1.11238740435676	0.166512368295023	-20.2531441726211	1.09836870764054e-73	4.2112442714384e-73	156.721234364965	ZNF192P1	limma-voom	Down	10355
-1.81584818651524	1.80536519888477	-20.2523696319448	1.10976763336595e-73	4.25453790844871e-73	156.478729460172	TSPAN11	limma-voom	Down	10356
-0.891793778149225	1.69492330617238	-20.2521415735205	1.11314643589443e-73	4.26707925054367e-73	156.515640282805	CTD-2007L18.5	limma-voom	NS	10357
-4.62657181684501	-6.82848076807136	-20.2489391385749	1.16169181584216e-73	4.45274072915288e-73	156.831605667874	RP11-1086F11.1	limma-voom	Down	10358
3.24204546695947	-1.09793350389457	20.2477204539135	1.18071629330562e-73	4.52522427616755e-73	156.980548151881	DLGAP5	limma-voom	Up	10359
1.06097629927646	-1.01457037215945	20.2458966966855	1.20976923209196e-73	4.63612529464432e-73	156.850216804773	CTD-2290P7.1	limma-voom	Up	10360
-4.56646051748527	-10.8134078383918	-20.2454952842017	1.21625911187755e-73	4.66054620787208e-73	156.296736201853	RP11-543B16.3	limma-voom	Down	10361
-3.5559502298388	-5.67596359289356	-20.2444550438401	1.23323959834979e-73	4.72515716403043e-73	156.8513554993	CTD-2609K8.3	limma-voom	Down	10362
-1.75778126603781	-1.0049707656331	-20.2431157486438	1.25545089733154e-73	4.80979557327578e-73	156.72676193841	HOXD3	limma-voom	Down	10363
2.58438992071019	-0.580807873066875	20.2429448500461	1.25831373161652e-73	4.82029831847155e-73	156.843386525176	KCNV1	limma-voom	Up	10364
1.48288445871	0.630516999075039	20.2421135819993	1.27233211663692e-73	4.87352915530333e-73	156.618184968778	HSPA8P9	limma-voom	Up	10365
-2.96434162825891	-4.91991514573975	-20.2413355250786	1.28559445755575e-73	4.9238540569051e-73	156.872136749366	CTC-563A5.2	limma-voom	Down	10366
0.966458451805048	5.61333229588965	20.2389750752063	1.3266802865248e-73	5.08072352036343e-73	155.933057909547	ATP5I	limma-voom	NS	10367
-0.971960085076294	7.21426972380465	-20.2378380876848	1.34693607345327e-73	5.15779860997701e-73	155.854490682351	FSTL1	limma-voom	NS	10368
-1.77504827682586	3.30900911985588	-20.2359605019374	1.3810643374588e-73	5.28797534244279e-73	156.056086344832	RMST_10	limma-voom	Down	10369
1.17844061798759	0.840799823291639	20.2355839183575	1.38801267120235e-73	5.31406741292919e-73	156.489547588928	RP11-539L10.3	limma-voom	Up	10370
-1.87704519756248	-12.1471649732504	-20.2346816120344	1.40480349653953e-73	5.37783322915944e-73	156.084943262446	MIR6511A3	limma-voom	Down	10371
0.459020289894624	4.38102012945868	20.2341784134933	1.41425537556267e-73	5.41349468960559e-73	155.958646500555	ZBTB18	limma-voom	NS	10372
0.515483348007561	4.04206059646731	20.2311129005771	1.47322470342227e-73	5.63867417095062e-73	155.962046289488	GCA	limma-voom	NS	10373
-3.00754693845512	-4.61014502763265	-20.230964328397	1.4761442823046e-73	5.64930405784242e-73	156.756907556539	RP11-537E18.1	limma-voom	Down	10374
-2.37898751129545	-0.873581161097873	-20.2307625811654	1.48011805370687e-73	5.66396597284532e-73	156.541873569153	NDNF	limma-voom	Down	10375
6.90352274628273	-8.70340860016337	20.229773207763	1.49976075326693e-73	5.73857955148453e-73	156.161124467675	PRR32	limma-voom	Up	10376
-0.653136870875447	5.65081149678337	-20.2296922585047	1.50137937058355e-73	5.74421930913637e-73	155.780446095508	C21orf2	limma-voom	NS	10377
0.491124975921445	6.4387995799739	20.2288992210192	1.51732908905312e-73	5.80468293443698e-73	155.75450449484	AGPAT3	limma-voom	NS	10378
-1.86339383392164	-0.446359081134756	-20.2269162027944	1.55795656614228e-73	5.95953286337611e-73	156.437973660205	RP5-981L23.7	limma-voom	Down	10379
-1.75402823697941	-1.30723414365612	-20.2254328838116	1.58905512110008e-73	6.07790620596489e-73	156.529277871025	CITF22-49E9.3	limma-voom	Down	10380
1.15945129020829	7.58700907643478	20.2240475322933	1.61865945357685e-73	6.19054210826587e-73	155.674497832529	KIAA1217	limma-voom	Up	10381
0.510738919289134	3.88595706155406	20.223836018589	1.62322762823951e-73	6.20741507381669e-73	155.885544199045	POC1B	limma-voom	NS	10382
-4.7200183493594	-6.19318166818687	-20.2237620136739	1.62482899114531e-73	6.21294044172698e-73	156.562529658144	RP11-461F11.3	limma-voom	Down	10383
4.81968097135475	-6.55982598557607	20.2220564743954	1.66217489556054e-73	6.35512978655089e-73	156.187606323197	CTA-250D10.19	limma-voom	Up	10384
0.512314882906915	4.91427406435194	20.2218865304107	1.6659427817386e-73	6.36892251522251e-73	155.743019289887	UBE2G1	limma-voom	NS	10385
0.76915259390643	4.07213286353286	20.2215323040933	1.67382390086186e-73	6.39843602079892e-73	155.844422917023	FDX2	limma-voom	NS	10386
-2.21483605893474	-2.93606473920125	-20.2205101420715	1.69677520124469e-73	6.48554626358109e-73	156.618706376279	CRYZP1	limma-voom	Down	10387
1.27501204426391	3.60369220670818	20.2191242091092	1.72839735868745e-73	6.60577896944641e-73	155.904709895738	IL27RA	limma-voom	Up	10388
-4.71863499233669	-6.97807158699844	-20.218630157146	1.73981165715728e-73	6.64876334704574e-73	156.421901491	RP11-193J6.1	limma-voom	Down	10389
0.96235919861449	2.06847332826066	20.2173169398867	1.77051887005932e-73	6.76546103744901e-73	156.077878410322	CENPU	limma-voom	NS	10390
0.464968319607089	3.85168760535522	20.2164704505516	1.79059883325648e-73	6.84153160215079e-73	155.790036490666	GDAP2	limma-voom	NS	10391
0.564126994281967	5.83632692433646	20.2158625451763	1.80515942247788e-73	6.89650109615249e-73	155.60379838585	LNPEP	limma-voom	NS	10392
0.765520567657665	5.6963840829039	20.2151787150676	1.82167995681691e-73	6.95894714187865e-73	155.606050119322	PON2	limma-voom	NS	10393
-0.660518060119931	6.54073314481253	-20.2144111608482	1.84040311862126e-73	7.02979455604206e-73	155.551592000248	CPSF1	limma-voom	NS	10394
0.570335235490858	4.0144398201331	20.2143823016011	1.84111082727929e-73	7.03182126643985e-73	155.745920096359	ABHD15	limma-voom	NS	10395
1.40133461448319	2.76439820262919	20.2141605888508	1.84655691170412e-73	7.05194329631369e-73	155.961215341273	CTB-113P19.1	limma-voom	Up	10396
-4.74225400428286	-9.15344021658662	-20.2139116670381	1.85269052798429e-73	7.07468686563743e-73	156.068774270483	RP11-44K6.2	limma-voom	Down	10397
0.834034613366725	0.861516000615071	20.2138310750827	1.85468073061943e-73	7.0816055363582e-73	156.18086659956	RHCE	limma-voom	NS	10398
-4.50231695609664	-5.85547364596305	-20.2121189939221	1.89746845743725e-73	7.24428240188226e-73	156.428008427834	RP5-1054A22.4	limma-voom	Down	10399
1.8327476017556	-1.97912287880623	20.2096191298613	1.96172124068713e-73	7.48887083632313e-73	156.482546253185	AC008592.3	limma-voom	Up	10400
-4.11364359676103	-4.1344861050533	-20.2086669340422	1.98676265592578e-73	7.58373723349346e-73	156.481737805025	RP11-373D23.2	limma-voom	Down	10401
-3.92110683870348	-6.72203467556782	-20.2064830611545	2.04540795751683e-73	7.80684356175092e-73	156.245564460972	RP11-108O10.2	limma-voom	Down	10402
0.909841064424718	3.85828500055184	20.2055831971869	2.07007286849564e-73	7.90022426463655e-73	155.668053410754	FAM134B	limma-voom	NS	10403
-0.738117306956692	2.08994599700558	-20.2047022451971	2.09450716478802e-73	7.99270698350769e-73	155.836257036628	NIPSNAP3B	limma-voom	NS	10404
-5.154463161388	-10.3521294959306	-20.2044302984668	2.10210797745415e-73	8.02094098230511e-73	155.82428397825	AC010907.5	limma-voom	Down	10405
-1.71698446190126	-0.887744660486951	-20.2038365818644	2.11879801214661e-73	8.08384765310827e-73	156.188978967251	AC009237.11	limma-voom	Down	10406
-0.930953156411791	4.09582782836285	-20.2036938092118	2.1228312122711e-73	8.09845726814523e-73	155.54372160459	ERG	limma-voom	NS	10407
0.748440041981882	3.54741605892161	20.2022182237963	2.16496703579104e-73	8.25840903679629e-73	155.658340160277	FAM229B	limma-voom	NS	10408
-0.98591788626885	-1.91171019368211	-20.2005073763475	2.21486770267888e-73	8.44794673184331e-73	156.278009269317	AC025918.2	limma-voom	NS	10409
4.21869425025735	-4.12677107592898	20.1995986428954	2.24183842610288e-73	8.54999704064714e-73	156.136476999269	CTB-95D12.1	limma-voom	Up	10410
-1.19840306298038	2.51425034602197	-20.1988545569984	2.26416659213011e-73	8.63432350790025e-73	155.68328288339	CCDC74B	limma-voom	Down	10411
-4.92680114454304	-10.7415124861398	-20.1987739980809	2.26659725157281e-73	8.64276258950669e-73	155.70033102012	CTB-33O18.1	limma-voom	Down	10412
0.482175507644732	4.8893720473548	20.1980258323977	2.28929611336991e-73	8.72847731614443e-73	155.426995945575	FLAD1	limma-voom	NS	10413
-3.85965364158693	-2.55015320670461	-20.1930223868563	2.4470458637513e-73	9.32903926278608e-73	156.232201410162	LMX1B	limma-voom	Down	10414
-2.23402850899555	2.21353927130194	-20.1913849596173	2.50099355508041e-73	9.53379223464256e-73	155.602565288974	ACTG2	limma-voom	Down	10415
0.347123100045659	5.54895040103868	20.1904617155721	2.53193339172584e-73	9.65080832548957e-73	155.27606621995	N4BP1	limma-voom	NS	10416
0.704046972486946	3.62035471712773	20.1882602022957	2.60726222507229e-73	9.93698040316983e-73	155.458529444986	RPL36A-HNRNPH2	limma-voom	NS	10417
-4.34775001690722	-9.07865242453712	-20.1875508089023	2.63200913332023e-73	1.00303346718257e-72	155.70196770284	RP11-274B21.5	limma-voom	Down	10418
-2.93094093542933	-2.58018037420202	-20.1845286369085	2.74009239193479e-73	1.04412273869465e-72	156.116820238017	RGS7BP	limma-voom	Down	10419
-1.27247811267027	4.13612259754217	-20.1839862647977	2.75995350058467e-73	1.05158996046269e-72	155.273273761069	HSPA12A	limma-voom	Down	10420
-3.16594338070819	-4.70789422389338	-20.1804593940365	2.89265840826019e-73	1.10204706002059e-72	156.083627359572	CTD-3220F14.2	limma-voom	Down	10421
-0.895918399658944	-0.220787519135651	-20.1794931122933	2.93011607915116e-73	1.11621059848838e-72	155.796498975896	RP11-385F5.5	limma-voom	NS	10422
-1.47497131666201	-2.3863134486016	-20.17783065441	2.99569815414102e-73	1.14108421870581e-72	156.016894124332	MAGI1-IT1	limma-voom	Down	10423
2.09277537725538	-4.39894839530081	20.176077219003	3.066458499776e-73	1.16792532001254e-72	155.901050422173	PARP1P2	limma-voom	Up	10424
0.646325855524647	5.69356243544767	20.1753100157712	3.09794191047562e-73	1.17980325879811e-72	155.073120949366	KDM5B	limma-voom	NS	10425
0.900779832313492	5.4251424374497	20.174388259936	3.13619490097718e-73	1.19425676154418e-72	155.084170157283	DNAJB9	limma-voom	NS	10426
0.502597200345793	6.5823761737052	20.1723449550171	3.22268283826479e-73	1.22707350191607e-72	154.998624270978	GSPT1	limma-voom	NS	10427
-1.03404240029941	3.68060889636034	-20.1718771989226	3.24281452788559e-73	1.23462046783768e-72	155.167582706956	SLC4A7	limma-voom	Down	10428
0.617986772150609	8.40397803311309	20.1717840157349	3.24684000570398e-73	1.23603453740972e-72	154.97397463238	RPL10A	limma-voom	NS	10429
-5.53017809019811	-9.35558047121149	-20.1713057209799	3.26758084832343e-73	1.24381107229278e-72	155.553125296291	RP11-406A9.2	limma-voom	Down	10430
2.26891323463864	2.80627089741293	20.1711412261461	3.2747445667287e-73	1.24641845257658e-72	155.435357352261	PHLDA2	limma-voom	Up	10431
-0.51730984274388	0.78873539656233	-20.1690086518887	3.36905022716098e-73	1.28218972506466e-72	155.540948767934	RP11-278C7.5	limma-voom	NS	10432
3.79403625482125	-1.71816098387555	20.1685235746769	3.39087698086104e-73	1.29037283517823e-72	155.952430933235	PBK	limma-voom	Up	10433
-4.70914917372108	-8.67508280044505	-20.1683239894483	3.39989856868263e-73	1.29368193381098e-72	155.539710005888	LINC01798	limma-voom	Down	10434
-1.70789248100906	-1.92433169472414	-20.1663493163109	3.49045934749852e-73	1.3280135794383e-72	155.816405383004	PTGER4P2-CDK2AP2P2	limma-voom	Down	10435
0.750962119329751	5.07558730074373	20.1650883945164	3.54954309669872e-73	1.35036374113772e-72	154.982321440164	ACBD5	limma-voom	NS	10436
-0.425592944572758	3.80304979066142	-20.1623374005006	3.68193827776313e-73	1.40059704420573e-72	155.040985974278	EED	limma-voom	NS	10437
-2.91744192122599	-4.9615402495047	-20.160252971628	3.78552880924795e-73	1.43986457927536e-72	155.794715989252	AC034187.2	limma-voom	Down	10438
-2.84630826794425	-0.910412382834829	-20.1580295708431	3.89923646100715e-73	1.48297237259226e-72	155.580964398821	DDX43	limma-voom	Down	10439
-2.43660848233073	-1.7804178790853	-20.1564503950487	3.98206358379023e-73	1.51432843298505e-72	155.665879326622	CTC-260E6.3	limma-voom	Down	10440
-1.95660267504717	-3.12075767013472	-20.155443105152	4.03581114377381e-73	1.5346209561355e-72	155.766175184163	FBXW12	limma-voom	Down	10441
1.83831414148877	0.738455668725476	20.1537034866951	4.1303465792775e-73	1.570417735017e-72	155.4489618547	FOLH1	limma-voom	Up	10442
0.545823684656662	6.80118871638313	20.1532369549231	4.15607313129757e-73	1.58004802699201e-72	154.74006852544	PINK1	limma-voom	NS	10443
-5.44253252016858	-7.22768925733067	-20.1527381374602	4.18375713123171e-73	1.59042058238377e-72	155.566943187905	PNLIPRP1	limma-voom	Down	10444
-4.43723240420344	-7.07005149194645	-20.1525675424837	4.19326723264866e-73	1.59388315625291e-72	155.522718751159	RP11-57C13.6	limma-voom	Down	10445
1.40103871820643	2.88398243764291	20.1502498392548	4.32463136050692e-73	1.64365799612144e-72	155.096215320923	AP001258.4	limma-voom	Up	10446
-1.17042817185195	1.73207825200062	-20.145701028083	4.59452128654181e-73	1.74606761863007e-72	155.087781424682	RFTN2	limma-voom	Down	10447
-1.13006414092842	-0.879697548488895	-20.1445525981459	4.66527939942125e-73	1.77278831083291e-72	155.410590707661	ULK4P3	limma-voom	Down	10448
-3.17189637574503	-4.15642822245852	-20.144051109825	4.69651799000552e-73	1.78448805856253e-72	155.624930905398	VCX3B	limma-voom	Down	10449
0.997493049248182	4.26621399489716	20.1438268083805	4.71055766053944e-73	1.78965129415059e-72	154.79872633757	ARAP1-AS1	limma-voom	NS	10450
3.20474486094562	-3.91872298605762	20.1426976810451	4.78187220461796e-73	1.81657152681793e-72	155.464125320713	RP5-963E22.6	limma-voom	Up	10451
-2.75252168880781	-3.93094281806601	-20.1410398436403	4.88853814711523e-73	1.85691486334452e-72	155.588456195171	NRIR	limma-voom	Down	10452
-3.89359470446255	-7.86057461470038	-20.1397687882406	4.97192509991891e-73	1.88840878520023e-72	155.211610089161	MIR3178	limma-voom	Down	10453
-1.86880147492457	0.683044135254933	-20.1393244156037	5.00141188331206e-73	1.89942657921614e-72	155.126288540298	ANGPT4	limma-voom	Down	10454
0.485519919959622	4.67897244044847	20.1388606917583	5.03236899668912e-73	1.91100061125348e-72	154.660011826704	ACTL6A	limma-voom	NS	10455
-3.73180122031447	-3.06754437689727	-20.1386863648269	5.04405608725576e-73	1.91525549709476e-72	155.541111510038	SLC35F4	limma-voom	Down	10456
1.43483090169402	7.50856834451095	20.1375031097776	5.12410266392526e-73	1.94546355516076e-72	154.526964962479	LMO3	limma-voom	Up	10457
-2.53719752722142	2.63523950720584	-20.1368422644819	5.16935940637586e-73	1.96245847343598e-72	154.81826005453	MUM1L1	limma-voom	Down	10458
2.56440823716144	5.5245538483431	20.1363885158661	5.20066448512062e-73	1.97415413890677e-72	154.648602752723	CAMK2N1	limma-voom	Up	10459
-1.45338769475765	1.231080767202	-20.1362417200898	5.21083272137686e-73	1.97782486332796e-72	155.021504244041	GCSAM	limma-voom	Down	10460
-4.0302389054783	-8.24038759317681	-20.1348158685908	5.31063751548493e-73	2.01551410610633e-72	155.103988850425	ARMC2-AS1	limma-voom	Down	10461
1.55625581170147	-2.18359739247763	20.1345271728109	5.33107650351882e-73	2.02307779910824e-72	155.490500370584	VDAC1P3	limma-voom	Up	10462
0.776469223958214	5.67226937205528	20.1344959742443	5.33328998819273e-73	2.02372435354323e-72	154.534975930089	TMOD3	limma-voom	NS	10463
-4.91158848994837	-8.59989969281901	-20.1329464697262	5.44438744599788e-73	2.06568301205092e-72	155.099903099321	RP11-169K17.4	limma-voom	Down	10464
1.45563272848981	2.2138146504762	20.1306969685252	5.60980030614465e-73	2.12823976831873e-72	154.929696283769	HSP90B3P	limma-voom	Up	10465
-3.7418963194591	-1.26726614758855	-20.1294284544275	5.70528184691395e-73	2.16425663946281e-72	155.256754640619	CD300LG	limma-voom	Down	10466
4.81222923713407	-10.0521580913636	20.1277412526169	5.83479811640535e-73	2.2131762187592e-72	154.712860938787	RP11-188I24.1	limma-voom	Up	10467
-0.392428190587633	6.13461090242579	-20.1205498533464	6.42059379250897e-73	2.43513961358608e-72	154.314560680806	MAEA	limma-voom	NS	10468
-5.05076265511513	-8.72979350227848	-20.1204369880633	6.43024104205565e-73	2.43856557313682e-72	154.925816356363	CTD-2013N17.4	limma-voom	Down	10469
-3.37107972071789	-4.32942056102156	-20.1181407991896	6.6296837798731e-73	2.513960892345e-72	155.277600015047	POM121L1P	limma-voom	Down	10470
0.60758259699356	4.62446266632246	20.1161034191831	6.81181404952173e-73	2.58277758947676e-72	154.368585855518	DYNLT3	limma-voom	NS	10471
5.31236183967905	-7.60703144003295	20.1158398867118	6.83573450996524e-73	2.59159980437968e-72	154.706867513933	KRT8P17	limma-voom	Up	10472
-1.43071721987798	-1.86772647029375	-20.1139312882596	7.01149774712853e-73	2.65798227400455e-72	155.117977248824	AP001412.1	limma-voom	Down	10473
2.98823739155623	-3.59951332427198	20.1135032909627	7.05152764715714e-73	2.6729019538613e-72	155.129725884031	AC092664.1	limma-voom	Up	10474
0.451483691701939	6.11178747574457	20.1129606185186	7.10261129869003e-73	2.69200834158083e-72	154.222886666924	PPP4R3B	limma-voom	NS	10475
0.481379891532086	5.25085047577589	20.1127345729294	7.12399865572593e-73	2.69985676431492e-72	154.264532991486	CTD-2207O23.3	limma-voom	NS	10476
-2.24917486317651	0.000930929585741302	-20.11146071903	7.24573290366136e-73	2.74572957660746e-72	154.841937088116	HS3ST2	limma-voom	Down	10477
0.824712334713007	0.734165392072529	20.1072394715599	7.66417754305309e-73	2.90401962983674e-72	154.779588089682	AC004381.6	limma-voom	NS	10478
0.540592105483038	3.65500392656816	20.1052708749495	7.86749057092723e-73	2.9807721218337e-72	154.343551860548	INO80C	limma-voom	NS	10479
-1.8555676768939	-2.69650189710841	-20.1034109245563	8.06452958491456e-73	3.05513314484998e-72	155.051868466423	RP11-370F5.4	limma-voom	Down	10480
-2.72252257412903	-3.9997619866193	-20.1024037798435	8.17327352459839e-73	3.09603382762719e-72	155.076214102641	AC006273.4	limma-voom	Down	10481
0.706556628465182	3.59589707433456	20.0993008631939	8.51759640558991e-73	3.22615543307318e-72	154.28057171184	C21orf91	limma-voom	NS	10482
-0.717497965503641	4.99609599974711	-20.0986805930381	8.58814462581237e-73	3.25256623041117e-72	154.072263119703	TMEM80	limma-voom	NS	10483
0.943951563796768	5.55983768498945	20.0959440112871	8.90643113534412e-73	3.37278833398924e-72	154.034398867725	CAPN12	limma-voom	NS	10484
-4.60959819046034	-10.8630684338875	-20.0953949797627	8.97169314242718e-73	3.39717845627701e-72	154.32705580854	CTD-2281E23.3	limma-voom	Down	10485
-3.02793288296531	-4.4431853461974	-20.0945379265581	9.07452498450608e-73	3.4357885841585e-72	154.960082560826	RP11-297D21.2	limma-voom	Down	10486
-0.946096744631691	4.68075051847818	-20.0943256040092	9.10018151481155e-73	3.44517408697481e-72	154.034984401811	GK5	limma-voom	NS	10487
-5.03825316651198	-7.8174368707418	-20.0940388791091	9.13494366397214e-73	3.45800470391897e-72	154.700972761812	RP11-560I19.1	limma-voom	Down	10488
-1.68682412246342	-1.86731980130386	-20.0927939193726	9.2874256846887e-73	3.51539111958729e-72	154.834350305341	SCN11A	limma-voom	Down	10489
-4.4430029622244	-7.22336963412336	-20.090984598612	9.51357376718062e-73	3.60064733750815e-72	154.695401036049	RN7SL704P	limma-voom	Down	10490
-0.665023592933215	1.84693968768371	-20.0887549311537	9.79984052819927e-73	3.70863853446352e-72	154.33205064725	RRN3P2	limma-voom	NS	10491
-1.06873391554557	2.83844763616097	-20.084663710339	1.03476750111151e-72	3.91558705005043e-72	154.122860698334	RP11-196G18.22	limma-voom	Down	10492
0.524633552646493	5.6182834203959	20.0824317486547	1.06593338977077e-72	4.03313517970828e-72	153.840675955686	TMEM222	limma-voom	NS	10493
-2.54874301044759	-0.491078364021323	-20.0804857909709	1.0938697287013e-72	4.13844253562977e-72	154.495457388641	SLCO4A1-AS1	limma-voom	Down	10494
-0.916760178029706	-2.22713649826427	-20.0802078678801	1.09791885530652e-72	4.15336583071745e-72	154.715814330326	LMF1-AS1	limma-voom	NS	10495
0.376538414820588	4.6131947058568	20.0782999236237	1.12612323086657e-72	4.25965553657247e-72	153.858316154028	ISG20L2	limma-voom	NS	10496
0.680458906805474	6.14181927671126	20.0779523052999	1.13133932984677e-72	4.27897819125241e-72	153.760440774742	MCRIP1	limma-voom	NS	10497
-1.58595054082218	6.00860751075895	-20.0753004141944	1.17193402832408e-72	4.43209418865712e-72	153.714013812873	RMST	limma-voom	Down	10498
-0.451443002107365	4.82293112513429	-20.0722812811112	1.21992429332592e-72	4.61314737533343e-72	153.737505891617	ATR	limma-voom	NS	10499
-3.93101244628807	-7.13008015123797	-20.0692559377681	1.26998214620424e-72	4.80198392081913e-72	154.387007960402	RP11-290D2.3	limma-voom	Down	10500
0.580787397049165	2.50061522576147	20.0686982773402	1.27943077519558e-72	4.83724984637797e-72	154.026222561407	CAMKMT	limma-voom	NS	10501
-1.88018584310502	0.166334656441937	-20.0669353790397	1.30976444905054e-72	4.95146335518992e-72	154.233096261239	ALDH1A2	limma-voom	Down	10502
0.453270716972567	2.80635695923497	20.0667911715349	1.31227733994715e-72	4.96049080744376e-72	153.950651648798	NSUN3	limma-voom	NS	10503
-3.22329960508264	-2.1971123057505	-20.065445341229	1.33596254974867e-72	5.04954161749064e-72	154.505645948598	FTCD	limma-voom	Down	10504
1.02189523653355	7.30385995725982	20.0634033872925	1.37271670510931e-72	5.1879675036887e-72	153.542141524357	ST3GAL5	limma-voom	Up	10505
4.24189118926482	1.27274958232452	20.0616602409999	1.40489046691822e-72	5.3090578067378e-72	154.320012222858	CLDN9	limma-voom	Up	10506
0.972410045487334	7.48323846916399	20.0608827894675	1.41948194824637e-72	5.36368823729678e-72	153.50599600776	PPDPF	limma-voom	NS	10507
2.05579505932514	0.433685642854914	20.0606273601924	1.4243088929658e-72	5.38141527108187e-72	154.265310857001	ULBP3	limma-voom	Up	10508
-2.18684851480205	5.37523596602185	-20.0601363426562	1.43363393629546e-72	5.41613231885073e-72	153.538613127198	COL23A1	limma-voom	Down	10509
-4.9723976571649	-10.8495867485105	-20.059423919236	1.44727228521628e-72	5.46713646695115e-72	153.868296153792	RP11-759A24.2	limma-voom	Down	10510
-2.02141236819676	-2.11858977180881	-20.057137718533	1.49191970294585e-72	5.63525792468424e-72	154.386241997583	RP3-331H24.6	limma-voom	Down	10511
3.64942682867281	-3.69196386901766	20.0566074917462	1.50246954361747e-72	5.67456676376529e-72	154.334934474296	KRT8P22	limma-voom	Up	10512
0.834832024644414	3.59939018796639	20.0530652442236	1.57488649942558e-72	5.94750725769946e-72	153.673389925188	SMPDL3A	limma-voom	NS	10513
0.618916251329105	7.89645718339518	20.051972702551	1.59791796486958e-72	6.033910884654e-72	153.382837416312	RPL10P9	limma-voom	NS	10514
-1.09486780753809	-4.38005950385629	-20.0478936782098	1.68691876053153e-72	6.36938170524231e-72	154.326503523719	MIR7703	limma-voom	Down	10515
1.897152827684	4.18660945295999	20.0470883117801	1.70506793353186e-72	6.4372962245228e-72	153.578134270158	TNFRSF21	limma-voom	Up	10516
-0.829139274709212	0.710822484018975	-20.04660393598	1.71607727477969e-72	6.47824474311146e-72	153.915324046006	EDRF1-AS1	limma-voom	NS	10517
0.466334993665836	4.64802852714197	20.0459942575494	1.73003559244953e-72	6.53031689403226e-72	153.429503734571	STAU2	limma-voom	NS	10518
1.24918912314499	9.45813164731524	20.0453735295034	1.74436339173761e-72	6.58377368369298e-72	153.301939321476	KRT7	limma-voom	Up	10519
0.491124580549382	6.77631614851892	20.04507045276	1.75140208484242e-72	6.60971155631308e-72	153.303654448047	RAB6A	limma-voom	NS	10520
0.547646330545599	5.82723496214795	20.0441372266267	1.77325410288772e-72	6.69154399703911e-72	153.322328672976	FAM199X	limma-voom	NS	10521
-1.7378075182404	-1.04017324883278	-20.0440706367395	1.77482371163421e-72	6.69683054545728e-72	154.088586358417	MGAT5B	limma-voom	Down	10522
-0.81758709519369	2.72673278269286	-20.0422042174439	1.81938665048218e-72	6.86432469803703e-72	153.583934376691	GTF2IP13	limma-voom	NS	10523
0.821970572235993	4.2854845588085	20.0414281914216	1.83824251227688e-72	6.93480655857248e-72	153.426190444849	RPL34P18	limma-voom	NS	10524
-2.24149429307537	-3.23272292559724	-20.0411011103655	1.84624827406195e-72	6.96434669613375e-72	154.255749654817	HSPA8P15	limma-voom	Down	10525
-1.13814835114629	5.30795303572439	-20.0402710986248	1.86672062147069e-72	7.04090272787661e-72	153.276366456015	MYLK	limma-voom	Down	10526
-1.18256867590463	0.119224197300491	-20.0398016019677	1.87840105740553e-72	7.08428600561549e-72	153.892387387663	CTD-3214H19.6	limma-voom	Down	10527
