logFC	AveExpr	t	P.Value	adj.P.Val	B	gene_symbol	method	regulation	rank
-0.654679256272411	5.27645568326948	-7.43882362775275	2.673310164493e-13	4.42929299245987e-13	18.437133883119	BST2	limma	NS	15699
-0.768078219406052	-0.184249297573436	-7.43848448737434	2.67972668801332e-13	4.43964145744678e-13	18.4347760876113	PCDHGA9	limma	NS	15700
-0.434248675115214	4.01841264367816	-7.43728491492619	2.70254440621868e-13	4.47715957901752e-13	18.4264370846251	KLHL21	limma	NS	15701
0.386807482078858	4.78081787994891	7.43719317163603	2.70429735506722e-13	4.47977827682164e-13	18.4257993658041	USP10	limma	NS	15702
-1.25950937019971	-2.40616168582375	-7.43651737243462	2.71724444715969e-13	4.50093901261356e-13	18.4211020133731	CYP11A1	limma	Down	15703
-2.16111410650284	-5.55866768837803	-7.43645350768076	2.71847113060921e-13	4.5026841937262e-13	18.4206581207098	RP11-21A7A.2	limma	Down	15704
0.498640495391712	10.2282030651341	7.4363929601904	2.71963460090587e-13	4.50432445744428e-13	18.4202372877781	RPL9	limma	NS	15705
1.85688774321561	-5.48937445721584	7.43624984426018	2.72238664077418e-13	4.50859537203471e-13	18.4192425780014	RP11-173A6.3	limma	Up	15706
-0.388762109575018	3.67794189016603	-7.4337651825609	2.77060445072025e-13	4.58815766013143e-13	18.4019758892591	METTL10	limma	NS	15707
-0.49663404377881	0.701081992337165	-7.43374509492054	2.77099767982737e-13	4.58851672077856e-13	18.4018363143958	CTC-448F2.6	limma	NS	15708
0.350677739375325	5.70027879948914	7.43303061016171	2.78501997610954e-13	4.61144277793528e-13	18.3968720760143	NOL7	limma	NS	15709
0.441162839221717	8.70027190293742	7.43196453654021	2.80607238775391e-13	4.64600565740719e-13	18.3894657692085	COX6A1	limma	NS	15710
2.73153316692276	-3.68598071519796	7.4314898182651	2.81549726259243e-13	4.66131368450713e-13	18.3861680674956	RP4-545L17.11	limma	Up	15711
0.411429838709683	4.61355134099617	7.43028542161067	2.8395488949758e-13	4.70083415906412e-13	18.3778023660364	SERTAD3	limma	NS	15712
-1.7576293074757	-4.65676372924649	-7.4295508504119	2.85431732554533e-13	4.72498236840576e-13	18.3727006354398	IL17B	limma	Down	15713
-1.44472145417308	-4.54337292464879	-7.42943619364538	2.85662929027503e-13	4.72850862093317e-13	18.3719043628518	CTNNA2	limma	Down	15714
-0.414070692524327	4.84825453384419	-7.42934551983448	2.85845896218815e-13	4.7312361479781e-13	18.3712746555438	AMD1	limma	NS	15715
0.652186533538159	9.80296883780332	7.42921650732318	2.8610642438922e-13	4.73524701246374e-13	18.3703787068954	HLA-B	limma	NS	15716
2.94623246287768	-4.71199744572158	7.42860058901363	2.87353435536328e-13	4.75558326126833e-13	18.3661015468723	IGLV10-54	limma	Up	15717
-0.372728955453155	3.69866781609195	-7.42816374391348	2.88241128937461e-13	4.76997073723903e-13	18.3630681227667	FBXO42	limma	NS	15718
-1.72148613671277	-0.16052030651341	-7.42511409474014	2.94513808892434e-13	4.87346439538209e-13	18.3418958714988	LGALS7B	limma	Down	15719
0.523383960573486	3.11411519795658	7.42430575396914	2.96198845807481e-13	4.90103573683104e-13	18.3362852150677	USP18	limma	NS	15720
