variant	method	collection	pathway	NES	padj	leading_edge_n	composition_overlap_n	composition_overlap
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	-0.830815042135619	0.833306991864078	3	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	0.900595178182192	0.806673164759147	13	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY	0.9157777911452	0.743080646083003	1	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	0.898547295463787	0.75821268739675	6	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_NUCLEOTIDE_EXCISION_REPAIR	1.0104091398033	0.653705059388071	8	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	1.21025093192128	0.394636112846539	28	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_ODONTOBLAST_DIFFERENTIATION	-0.871097734286365	0.785491700804804	1	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_ODONTOGENESIS	1.27050958516546	0.396740795611348	6	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	1.02256348142604	0.637631249662364	13	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_OPSONIZATION	0.516441890119602	0.992411425047651	7	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY	1.20070547167876	0.301741320478795	67	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT	0.801621319046569	0.88944489681178	18	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_ORGAN_GROWTH	-1.20268976543212	0.365886817727202	14	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_OSSIFICATION	1.1998026995724	0.378036615818902	21	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	-1.11377613416977	0.44793883097712	34	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_OSTEOBLAST_PROLIFERATION	-1.24853839762528	0.390609926866586	5	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_OSTEOCLAST_DEVELOPMENT	1.18346611700172	0.504478690565523	8	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	0.822258405110441	0.873511844639753	21	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION	0.797438708463352	0.855028344155196	4	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1.42176082971866	0.230600831418599	20	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	0.65865923019709	0.938402952799178	6	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_P38MAPK_CASCADE	-1.13428184136226	0.502317405298341	19	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	1.24391937453396	0.277406712205511	51	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY	1.85060700738729	0.0346392192164824	13	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PEPTIDE_TRANSPORT	1.2391849970611	0.293647293452364	59	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	0.994554020637582	0.672108628217594	2	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	0.819965866228625	0.823293180638087	4	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	1.2963628929183	0.292232437205652	16	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	0.601064466590371	0.969679722082606	7	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY	-0.946856030704483	0.7117576233343	7	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PH	1.36246681738466	0.204160589278911	29	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PHAGOCYTOSIS	1.35494681066111	0.208557525568841	29	1	FCER1G
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	1.46114878277723	0.251456493869027	5	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	1.59247726465914	0.151485724728341	8	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS	1.58007563190318	0.125091361324479	16	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	1.55453184479203	0.00056015720762347	142	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PHOSPHORYLATION	1.46010065991284	0.0103403483348808	102	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PIGMENTATION	0.930382607331345	0.732728669807293	3	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PINOCYTOSIS	1.19629650244102	0.49063723939895	5	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	0.867112905328981	0.824883638596335	18	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PLASMA_MEMBRANE_ORGANIZATION	1.43034161568273	0.26133075705198	12	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PLASMINOGEN_ACTIVATION	2.04817008908433	0.00669261755656419	12	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PLATELET_ACTIVATION	0.845397061427517	0.837369677360967	13	1	FCER1G
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PLATELET_AGGREGATION	-0.934946133237438	0.727711025193363	8	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	1.16416853283036	0.493055493554032	8	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PODOSOME_ASSEMBLY	1.21032840695967	0.481127541232858	3	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS	1.43148311482345	0.231997058531163	16	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS	1.46006715187273	0.19148195520868	18	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS	0.918530418416205	0.750370936016877	3	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_POSTSYNAPSE_ASSEMBLY	2.03592245695825	0.00176622350579635	21	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION	2.04636699060915	1.49583464869507e-05	48	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_POSTSYNAPTIC_DENSITY_ASSEMBLY	1.91718687688629	0.021710084030192	6	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_POSTSYNAPTIC_DENSITY_ORGANIZATION	1.89785308356803	0.022456295837667	8	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS	1.62957340566661	0.0316975707984545	35	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	1.71041373918902	0.0152070420565688	26	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	0.961828176060013	0.70744025908183	7	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY	2.12501375254415	0.00150938459125243	8	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	1.06112807814898	0.561865814932428	46	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT	-1.27927683810273	0.30765685266061	15	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT	1.10435100979839	0.539583196847081	10	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PRESYNAPSE_ORGANIZATION	1.45553460390442	0.230600831418599	13	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PRESYNAPTIC_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	0.857061408874709	0.792574145628245	1	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL	-1.01857727881655	0.64910894302767	3	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	0.966767694264662	0.718378423282475	48	1	FCER1G
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH	1.15726771360643	0.491413324587224	10	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROSTAGLANDIN_SECRETION	0.675653517871035	0.926129396236628	4	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	1.45741906378022	0.0847990188959352	41	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_BINDING	1.46135341313503	0.196779612987097	14	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	1.44048561270408	0.0280131390549987	117	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE	0.948030001348435	0.713545347408953	6	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_COMPLEX_STABILITY	0.578817062454305	0.976459308424414	7	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	1.63767912574955	0.000279145204693181	121	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	1.18949373350285	0.380423933101694	34	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_DEACETYLATION	-0.869054783030202	0.789563018086952	8	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	1.27152398041878	0.297972718810553	25	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_DEUBIQUITINATION	1.15118489436806	0.532333371223501	3	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	0.512720534307708	0.998902808221362	8	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	1.30643709049046	0.345382182424588	9	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_FOLDING	-0.88890434419822	0.770466006720727	4	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	-0.907620087323472	0.789563018086952	13	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION	-1.13290123134164	0.539881310518866	3	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_LIPIDATION	-1.47831808380002	0.240795672115724	5	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION	1.4563040646749	0.00128934208970362	289	1	FCER1G
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	1.51162427238197	0.0502413882695573	44	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	1.44299236765066	0.208814143344026	13	1	FCER1G
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CENTROSOME	1.04203144360218	0.635711229619171	6	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMATIN	1.17439853095239	0.503944593948892	8	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CILIUM	0.895141671722416	0.758939737584982	3	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_ENDOSOME	0.946291547493332	0.718378423282475	3	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	1.7270745585791	0.00323110288588326	51	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEOLUS	0.83373119824029	0.809704594895402	3	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	1.36888511987282	0.149707426856714	43	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	1.63954134674364	0.0168267367122808	35	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_SYNAPSE	1.40150433542214	0.260713788435036	15	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_MATURATION	2.12960109394786	0.000196955358893113	27	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	1.29858385693533	0.0659604966829367	129	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_NEDDYLATION	0.627828412317667	0.957911835578713	6	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION	1.71666616070044	0.00216876314842421	59	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	-0.956673382571982	0.709259723383349	4	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_SECRETION	1.48139184022372	0.0431198454634522	85	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	1.31714664746544	0.230600831418599	27	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_STABILITY	1.24608490623631	0.188975320502887	92	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_SUMOYLATION	1.45390852411071	0.230600831418599	8	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_TARGETING	1.59600409999397	0.0659604966829367	29	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE	1.47036262610524	0.211093021330611	15	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_TRANSPORT	1.29665462529762	0.119831803594203	129	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	1.57023148633241	0.151710590189277	6	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION	-0.940202203472156	0.789326088658502	34	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEOLYSIS	1.78087147783781	7.48248314920346e-06	131	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	1.46227853572952	0.0462401136925358	80	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION	1.29984132470978	0.342087218869994	14	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	1.08434928009751	0.565388458447023	12	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	1.17529015227657	0.47006922329973	8	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	1.23264563370062	0.320884000172866	39	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RECEPTOR_CATABOLIC_PROCESS	1.02776209852955	0.650179216861251	4	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RECEPTOR_CLUSTERING	1.89463980288696	0.0233551479280401	10	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RECEPTOR_INTERNALIZATION	1.48934923401339	0.129334688682325	24	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RECEPTOR_LOCALIZATION_TO_SYNAPSE	1.16201951397122	0.493055493554032	13	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	1.40764971685235	0.140932203389831	32	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RECEPTOR_RECYCLING	1.18662697495905	0.471758869633421	7	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT	1.0123872973358	0.653988038630444	20	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	1.09470342097255	0.542155832136498	13	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	1.66002881037643	0.016094386003771	35	1	FCER1G
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_REGULATORY_NCRNA_PROCESSING	0.960973760523307	0.70744025908183	1	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RELAXATION_OF_MUSCLE	-1.3546703294634	0.320713319626699	8	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	1.80342707763492	0.0255634244939851	13	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL	1.35003661389385	0.235487965395007	18	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_SARCOPLASMIC_RETICULUM	0.946831276424119	0.719160016080031	8	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RENAL_SYSTEM_PROCESS	1.67495473676584	0.0817164048467214	11	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_REPRODUCTIVE_PROCESS	-0.84542818735463	0.915244909190974	28	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RESPIRATORY_BURST	1.22282550678156	0.448205686313249	10	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE	1.15604732050935	0.517546544918996	5	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RESPIRATORY_SYSTEM_PROCESS	1.2298993971885	0.455395177056408	3	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	1.29356609113195	0.0817164048467214	129	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	1.01584224708244	0.649683136545028	37	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	1.28146573007134	0.289819431669652	22	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	1.56881033815939	5.69789876963133e-06	273	2	FAP|FCER1G
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RESPONSE_TO_FOOD	0.909895585610016	0.749468341833329	2	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RESPONSE_TO_NUTRIENT_LEVELS	0.93281174100561	0.733074024116289	6	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RESPONSE_TO_OSMOTIC_STRESS	0.950552604306844	0.713545347408953	3	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	-1.23561722543514	0.390998696409771	11	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	-1.47997660011329	0.240336868665996	5	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	0.885111873747583	0.785491700804804	10	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RESPONSE_TO_TYPE_II_INTERFERON	0.937676865059431	0.723650539123255	6	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING	1.82312327827249	0.0016825987710733	46	1	FAP
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RESTING_MEMBRANE_POTENTIAL	1.72595084848523	0.081261249820555	5	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	-0.946959201628321	0.713545347408953	7	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RETROGRADE_PROTEIN_TRANSPORT_ER_TO_CYTOSOL	0.683961718746696	0.925162694324049	2	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	1.53493317829276	0.0857435378692646	32	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RIG_I_SIGNALING_PATHWAY	1.00647302967127	0.663982102613324	7	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RNA_SPLICING	-1.15304226141205	0.342356889065308	62	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RRNA_PROCESSING	-1.0937781875645	0.570554543396812	9	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_RUFFLE_ASSEMBLY	1.72007203519732	0.0543763366477258	12	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_SECONDARY_METABOLIC_PROCESS	1.59389916620568	0.141920478547339	6	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_SECRETION	1.5340696783327	0.00143774490152775	138	1	FCER1G
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_SENSORY_PERCEPTION	1.1815451369805	0.508311622193381	3	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_SHORT_TERM_NEURONAL_SYNAPTIC_PLASTICITY	-0.796232446728023	0.844537013361702	6	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	1.31945220200986	0.310936412366251	23	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	1.07018737841601	0.564532089473666	43	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_SISTER_CHROMATID_COHESION	1.12364074370363	0.550046408256819	8	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	1.45913535540514	0.105615959286946	44	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_SKELETAL_MUSCLE_ADAPTATION	1.58246674641517	0.171088102971592	4	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	-1.1494099744605	0.499448940614221	7	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_PROLIFERATION	-1.31468694518489	0.371162792602421	4	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_SKELETAL_MUSCLE_CONTRACTION	1.16955412065843	0.512979352663147	3	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT	0.791328041695617	0.856289667263638	7	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	1.24757145036054	0.362783595113438	18	1	ENG
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	1.52410003231206	0.00811105033035071	83	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	0.976187888774487	0.719160016080031	68	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	-1.31278740306338	0.225250497731649	31	1	CD3E
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	-1.24435457896034	0.377143039788294	13	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	1.00274522590794	0.670001613964674	13	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_SNARE_COMPLEX_ASSEMBLY	1.02635184417303	0.650179216861251	5	0	
composition_adjusted	DESeq2	GO_BP	GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	1.25210052011034	0.394636112846539	9	0	
